Renewal_ID,Policy_ID,Customer_ID,Product_ID,Expiry_Date,Renewal_Date,Renewal_Status,Renewed_Flag,Previous_Premium,New_Premium,Customer_Type,Customer_Segment,Emirate
REN-0000192,POL-000295,CUST-00149,PROD020,2024-12-14,2025-01-09,Renewed,1,3154.82,3536.08,Individual,Affluent,Dubai
REN-0000193,POL-000296,CUST-00150,PROD020,2023-08-20,2023-08-30,Renewed,1,2161.19,2342.87,Individual,Affluent,Dubai
REN-0000194,POL-000297,CUST-00150,PROD019,2023-11-28,2023-11-30,Renewed,1,1917.28,2022.48,Individual,Affluent,Dubai
REN-0000195,POL-000300,CUST-00153,PROD023,2022-10-21,2022-11-19,Renewed,1,759.31,838.41,Individual,Affluent,Abu Dhabi
REN-0000196,POL-000301,CUST-00154,PROD018,2026-04-12,2026-04-09,Renewed,1,3029.46,3128.41,Individual,Mass Market,Dubai
REN-0000197,POL-000302,CUST-00155,PROD001,2026-03-19,2026-03-11,Renewed,1,17375.99,18981.87,Corporate,Corporate,Dubai
REN-0000198,POL-000303,CUST-00155,PROD004,2025-03-26,2025-03-20,Renewed,1,41277.55,42953.79,Corporate,Corporate,Dubai
REN-0000199,POL-000304,CUST-00155,PROD002,2025-07-09,2025-07-15,Renewed,1,12091.03,12648.21,Corporate,Corporate,Dubai
REN-0000200,POL-000306,CUST-00156,PROD017,2025-06-13,2025-06-17,Lost to Competitor,0,1172.26,0.0,Individual,Mass Market,Dubai
REN-0000201,POL-000307,CUST-00157,PROD017,2023-09-24,2023-09-24,Renewed,1,837.6,884.13,Individual,Mass Market,Dubai
REN-0000202,POL-000308,CUST-00157,PROD019,2024-12-28,2025-01-20,Renewed,1,1149.46,1232.3,Individual,Mass Market,Dubai
REN-0000203,POL-000311,CUST-00159,PROD018,2025-05-04,2025-05-23,Renewed,1,979.8,1074.43,Individual,Mass Market,Sharjah
REN-0000204,POL-000312,CUST-00160,PROD011,2024-12-16,2025-01-08,Not Renewed,0,8277.36,0.0,SME,SME,Abu Dhabi
REN-0000205,POL-000313,CUST-00160,PROD012,2025-07-17,2025-07-30,Renewed,1,5098.61,5808.62,SME,SME,Abu Dhabi
REN-0000206,POL-000316,CUST-00162,PROD020,2025-09-07,2025-09-13,Renewed,1,6725.92,7694.07,Individual,High Net Worth,Abu Dhabi
REN-0000207,POL-000318,CUST-00163,PROD022,2023-12-25,2023-12-31,Not Renewed,0,417.35,0.0,Individual,Affluent,Sharjah
REN-0000208,POL-000319,CUST-00163,PROD019,2024-02-12,2024-02-25,Renewed,1,2701.6,2797.52,Individual,Affluent,Sharjah
REN-0000209,POL-000321,CUST-00164,PROD018,2023-11-06,2023-10-28,Renewed,1,1047.19,1119.92,Individual,Mass Market,Sharjah
REN-0000210,POL-000322,CUST-00165,PROD016,2022-04-11,2022-04-11,Renewed,1,1217.26,1264.86,Individual,Mass Market,Abu Dhabi
REN-0000211,POL-000323,CUST-00165,PROD023,2023-05-07,2023-05-12,Not Renewed,0,569.19,0.0,Individual,Mass Market,Abu Dhabi
REN-0000212,POL-000324,CUST-00166,PROD011,2021-11-04,2021-11-01,Not Renewed,0,5870.68,0.0,SME,SME,Abu Dhabi
REN-0000213,POL-000325,CUST-00166,PROD007,2025-11-09,2025-11-23,Renewed,1,5634.55,6409.95,SME,SME,Abu Dhabi
REN-0000214,POL-000326,CUST-00167,PROD025,2025-05-01,2025-05-19,Renewed,1,329.52,377.88,Individual,Mass Market,Ajman
REN-0000215,POL-000327,CUST-00167,PROD020,2025-03-01,2025-03-09,Renewed,1,2053.26,2317.34,Individual,Mass Market,Ajman
REN-0000216,POL-000328,CUST-00167,PROD021,2025-02-23,2025-03-06,Not Renewed,0,232.45,0.0,Individual,Mass Market,Ajman
REN-0000217,POL-000330,CUST-00168,PROD018,2024-09-03,2024-10-03,Not Renewed,0,3183.66,0.0,Individual,Mass Market,Ras Al Khaimah
REN-0000218,POL-000332,CUST-00169,PROD020,2023-07-18,2023-07-21,Renewed,1,690.1,738.14,Individual,Mass Market,Dubai
REN-0000219,POL-000333,CUST-00170,PROD020,2026-07-04,2026-07-19,Renewed,1,2014.42,2268.09,Individual,Mass Market,Ajman
REN-0000220,POL-000334,CUST-00171,PROD019,2024-01-28,2024-02-16,Renewed,1,3480.12,3650.08,Individual,Affluent,Fujairah
REN-0000221,POL-000335,CUST-00171,PROD022,2021-04-02,2021-04-08,Renewed,1,1131.31,1202.84,Individual,Affluent,Fujairah
REN-0000222,POL-000338,CUST-00173,PROD023,2025-08-08,2025-09-01,Renewed,1,2018.95,2124.22,Individual,High Net Worth,Dubai
REN-0000223,POL-000339,CUST-00174,PROD025,2024-11-06,2024-11-17,Not Renewed,0,419.58,0.0,Individual,Mass Market,Abu Dhabi
REN-0000224,POL-000340,CUST-00174,PROD023,2023-01-17,2023-01-20,Renewed,1,878.82,953.96,Individual,Mass Market,Abu Dhabi
REN-0000225,POL-000341,CUST-00174,PROD019,2021-07-07,2021-07-10,Renewed,1,4135.08,4332.44,Individual,Mass Market,Abu Dhabi
REN-0000226,POL-000343,CUST-00175,PROD016,2026-05-06,2026-04-28,Renewed,1,883.54,1004.96,Individual,Affluent,Sharjah
REN-0000227,POL-000344,CUST-00176,PROD025,2022-08-25,2022-09-01,Renewed,1,155.04,168.02,Individual,Mass Market,Dubai
REN-0000228,POL-000345,CUST-00177,PROD016,2026-07-21,2026-07-25,Renewed,1,797.96,831.94,Individual,Mass Market,Abu Dhabi
REN-0000229,POL-000348,CUST-00178,PROD023,2025-09-16,2025-10-03,Renewed,1,218.11,225.18,Individual,Mass Market,Abu Dhabi
REN-0000230,POL-000349,CUST-00179,PROD010,2025-11-04,2025-12-02,Renewed,1,15453.41,16082.43,Corporate,Corporate,Sharjah
REN-0000231,POL-000350,CUST-00179,PROD009,2024-10-27,2024-11-10,Renewed,1,15138.39,17210.28,Corporate,Corporate,Sharjah
REN-0000232,POL-000351,CUST-00179,PROD015,2024-01-06,2023-12-30,Renewed,1,38111.83,40879.23,Corporate,Corporate,Sharjah
REN-0000233,POL-000352,CUST-00180,PROD021,2024-12-10,2024-12-17,Renewed,1,543.27,565.23,Individual,Affluent,Sharjah
REN-0000234,POL-000354,CUST-00181,PROD021,2025-09-21,2025-10-14,Renewed,1,523.92,574.7,Individual,Mass Market,Dubai
REN-0000235,POL-000357,CUST-00183,PROD002,2025-10-09,2025-10-17,Renewed,1,32400.14,34844.82,Corporate,Corporate,Ras Al Khaimah
REN-0000236,POL-000358,CUST-00183,PROD004,2026-04-27,2026-05-12,Renewed,1,19101.21,21066.85,Corporate,Corporate,Ras Al Khaimah
REN-0000237,POL-000359,CUST-00184,PROD011,2026-07-01,2026-06-26,Lost to Competitor,0,3577.34,0.0,SME,SME,Sharjah
REN-0000238,POL-000361,CUST-00184,PROD013,2025-10-24,2025-11-04,Renewed,1,22732.02,24028.65,SME,SME,Sharjah
REN-0000239,POL-000362,CUST-00185,PROD016,2026-02-22,2026-02-15,Renewed,1,2621.39,2967.67,Individual,Affluent,Dubai
REN-0000240,POL-000363,CUST-00185,PROD017,2023-10-17,2023-11-05,Not Renewed,0,2370.3,0.0,Individual,Affluent,Dubai
REN-0000241,POL-000366,CUST-00187,PROD007,2022-12-06,2022-11-28,Renewed,1,2722.04,2975.03,SME,SME,Abu Dhabi
REN-0000242,POL-000368,CUST-00187,PROD008,2023-03-19,2023-04-13,Renewed,1,8943.79,10282.41,SME,SME,Abu Dhabi
REN-0000243,POL-000370,CUST-00188,PROD021,2026-02-27,2026-03-08,Renewed,1,608.4,697.43,Individual,Mass Market,Dubai
REN-0000244,POL-000372,CUST-00190,PROD019,2024-12-27,2024-12-22,Renewed,1,3811.18,4371.45,Individual,Mass Market,Dubai
REN-0000245,POL-000373,CUST-00191,PROD020,2026-08-15,2026-09-11,Renewed,1,1377.43,1529.27,Individual,Mass Market,Abu Dhabi
REN-0000246,POL-000374,CUST-00192,PROD024,2026-07-27,2026-07-31,Renewed,1,11954.01,13080.13,SME,SME,Dubai
REN-0000247,POL-000378,CUST-00193,PROD024,2025-01-05,2024-12-30,Renewed,1,4964.42,5224.78,SME,SME,Dubai
REN-0000248,POL-000379,CUST-00193,PROD014,2020-10-20,2020-10-28,Renewed,1,10398.36,10959.26,SME,SME,Dubai
REN-0000249,POL-000380,CUST-00193,PROD007,2025-03-06,2025-03-07,Renewed,1,9278.45,9684.66,SME,SME,Dubai
REN-0000250,POL-000382,CUST-00194,PROD020,2025-11-14,2025-12-11,Renewed,1,3774.79,4151.32,Individual,Mass Market,Ajman
REN-0000251,POL-000387,CUST-00196,PROD021,2026-06-19,2026-07-14,Not Renewed,0,549.44,0.0,Individual,Affluent,Dubai
REN-0000252,POL-000388,CUST-00197,PROD011,2026-04-23,2026-04-18,Renewed,1,2756.65,2950.7,SME,SME,Sharjah
REN-0000253,POL-000390,CUST-00198,PROD011,2024-10-08,2024-10-20,Lost to Competitor,0,2233.77,0.0,SME,SME,Abu Dhabi
REN-0000254,POL-000393,CUST-00200,PROD012,2025-10-20,2025-11-18,Customer Cancelled,0,5617.37,0.0,SME,SME,Dubai
REN-0000255,POL-000394,CUST-00201,PROD021,2023-04-07,2023-05-03,Not Renewed,0,898.09,0.0,Individual,Affluent,Dubai
REN-0000256,POL-000395,CUST-00202,PROD022,2025-11-19,2025-11-23,Not Renewed,0,458.05,0.0,Individual,Affluent,Abu Dhabi
REN-0000257,POL-000396,CUST-00202,PROD018,2023-05-28,2023-06-16,Renewed,1,1726.43,1800.33,Individual,Affluent,Abu Dhabi
REN-0000258,POL-000397,CUST-00203,PROD019,2022-02-21,2022-02-24,Renewed,1,3261.78,3724.8,Individual,Mass Market,Dubai
REN-0000259,POL-000399,CUST-00205,PROD018,2022-11-05,2022-11-28,Renewed,1,5855.38,6158.38,Individual,Affluent,Dubai
REN-0000260,POL-000401,CUST-00206,PROD018,2025-12-21,2026-01-19,Lost to Competitor,0,3268.95,0.0,Individual,High Net Worth,Ras Al Khaimah
REN-0000261,POL-000402,CUST-00206,PROD023,2024-03-20,2024-04-07,Not Renewed,0,678.71,0.0,Individual,High Net Worth,Ras Al Khaimah
REN-0000262,POL-000404,CUST-00207,PROD021,2022-12-07,2022-12-10,Renewed,1,548.7,617.81,Individual,Affluent,Abu Dhabi
REN-0000263,POL-000405,CUST-00207,PROD019,2020-09-11,2020-10-07,Renewed,1,857.63,967.19,Individual,Affluent,Abu Dhabi
REN-0000264,POL-000406,CUST-00208,PROD019,2025-12-01,2025-12-16,Renewed,1,4109.46,4680.44,Individual,Mass Market,Ajman
REN-0000265,POL-000411,CUST-00212,PROD019,2025-07-23,2025-08-06,Renewed,1,3129.35,3479.71,Individual,Mass Market,Sharjah
REN-0000266,POL-000413,CUST-00214,PROD021,2023-07-10,2023-08-08,Renewed,1,619.42,666.02,Individual,Affluent,Sharjah
REN-0000267,POL-000416,CUST-00217,PROD025,2020-11-24,2020-12-21,Renewed,1,405.11,443.5,Individual,Mass Market,Dubai
REN-0000268,POL-000418,CUST-00219,PROD025,2025-05-19,2025-06-10,Renewed,1,459.81,486.42,Individual,Affluent,Abu Dhabi
REN-0000269,POL-000419,CUST-00220,PROD008,2022-07-05,2022-06-26,Renewed,1,10909.61,11948.49,SME,SME,Dubai
REN-0000270,POL-000420,CUST-00220,PROD013,2022-12-17,2023-01-14,Renewed,1,20671.31,21581.42,SME,SME,Dubai
REN-0000271,POL-000422,CUST-00222,PROD018,2025-07-18,2025-07-14,Renewed,1,3277.8,3663.49,Individual,Mass Market,Ajman
REN-0000272,POL-000426,CUST-00224,PROD018,2024-11-10,2024-11-14,Renewed,1,1986.2,2255.2,Individual,Affluent,Dubai
REN-0000273,POL-000427,CUST-00225,PROD021,2021-10-02,2021-10-21,Renewed,1,353.6,402.14,Individual,Mass Market,Abu Dhabi
REN-0000274,POL-000428,CUST-00226,PROD019,2022-01-11,2022-02-07,Renewed,1,1169.68,1310.38,Individual,Affluent,Abu Dhabi
REN-0000275,POL-000429,CUST-00227,PROD009,2022-10-31,2022-11-16,Renewed,1,12659.74,14169.71,Corporate,Corporate,Dubai
REN-0000276,POL-000430,CUST-00227,PROD001,2023-12-24,2024-01-04,Lost to Competitor,0,14733.95,0.0,Corporate,Corporate,Dubai
REN-0000277,POL-000431,CUST-00227,PROD015,2023-11-20,2023-11-19,Renewed,1,26864.56,28773.28,Corporate,Corporate,Dubai
REN-0000278,POL-000432,CUST-00227,PROD004,2023-06-12,2023-07-02,Renewed,1,15037.94,16172.68,Corporate,Corporate,Dubai
REN-0000279,POL-000433,CUST-00227,PROD010,2023-10-24,2023-10-28,Renewed,1,10447.28,11760.25,Corporate,Corporate,Dubai
REN-0000280,POL-000434,CUST-00227,PROD003,2023-04-07,2023-03-31,Lost to Competitor,0,13604.74,0.0,Corporate,Corporate,Dubai
REN-0000281,POL-000436,CUST-00228,PROD020,2026-05-14,2026-06-03,Renewed,1,1700.42,1873.55,Individual,Mass Market,Abu Dhabi
REN-0000282,POL-000437,CUST-00229,PROD014,2026-03-15,2026-03-30,Renewed,1,6370.17,6753.76,SME,SME,Abu Dhabi
REN-0000283,POL-000438,CUST-00230,PROD023,2026-07-04,2026-07-04,Renewed,1,868.52,994.53,Individual,Affluent,Dubai
REN-0000284,POL-000443,CUST-00233,PROD018,2024-11-26,2024-11-21,Renewed,1,2938.41,3167.91,Individual,Mass Market,Abu Dhabi
REN-0000285,POL-000447,CUST-00235,PROD016,2020-11-29,2020-11-30,Renewed,1,1537.52,1751.88,Individual,High Net Worth,Dubai
REN-0000286,POL-000449,CUST-00236,PROD011,2026-04-28,2026-05-05,Lost to Competitor,0,2676.79,0.0,SME,SME,Abu Dhabi
REN-0000287,POL-000450,CUST-00236,PROD024,2025-11-05,2025-11-06,Not Renewed,0,10684.18,0.0,SME,SME,Abu Dhabi
REN-0000288,POL-000451,CUST-00236,PROD012,2025-02-08,2025-02-02,Renewed,1,1497.08,1707.72,SME,SME,Abu Dhabi
REN-0000289,POL-000452,CUST-00237,PROD017,2024-11-11,2024-11-28,Renewed,1,2224.71,2391.41,Individual,Mass Market,Dubai
REN-0000290,POL-000454,CUST-00238,PROD023,2026-03-09,2026-03-27,Not Renewed,0,910.3,0.0,Individual,Mass Market,Dubai
REN-0000291,POL-000455,CUST-00239,PROD020,2020-08-07,2020-08-07,Renewed,1,2403.07,2605.17,Individual,Mass Market,Dubai
REN-0000292,POL-000460,CUST-00242,PROD004,2023-07-05,2023-07-15,Not Renewed,0,9772.5,0.0,Corporate,Corporate,Sharjah
REN-0000293,POL-000461,CUST-00242,PROD006,2025-03-14,2025-03-26,Customer Cancelled,0,44046.95,0.0,Corporate,Corporate,Sharjah
REN-0000294,POL-000462,CUST-00242,PROD005,2023-01-01,2023-01-30,Renewed,1,30099.43,33198.09,Corporate,Corporate,Sharjah
REN-0000295,POL-000463,CUST-00242,PROD009,2023-03-23,2023-03-21,Renewed,1,28380.95,29932.52,Corporate,Corporate,Sharjah
REN-0000296,POL-000471,CUST-00246,PROD003,2025-12-03,2025-12-18,Renewed,1,16901.94,18085.41,Corporate,Corporate,Sharjah
REN-0000297,POL-000472,CUST-00246,PROD009,2023-04-11,2023-04-25,Renewed,1,14719.05,16685.84,Corporate,Corporate,Sharjah
REN-0000298,POL-000473,CUST-00246,PROD004,2026-05-26,2026-05-22,Renewed,1,41551.19,44527.68,Corporate,Corporate,Sharjah
REN-0000299,POL-000474,CUST-00247,PROD023,2023-07-12,2023-07-18,Renewed,1,1083.66,1192.51,Individual,Mass Market,Sharjah
REN-0000300,POL-000475,CUST-00248,PROD015,2025-03-27,2025-04-09,Lost to Competitor,0,26013.16,0.0,Corporate,Corporate,Dubai
REN-0000301,POL-000476,CUST-00248,PROD003,2022-08-10,2022-08-23,Not Renewed,0,15216.98,0.0,Corporate,Corporate,Dubai
REN-0000302,POL-000477,CUST-00248,PROD001,2025-07-02,2025-07-13,Renewed,1,21811.64,23042.07,Corporate,Corporate,Dubai
REN-0000303,POL-000478,CUST-00248,PROD010,2026-06-05,2026-06-01,Renewed,1,13195.65,15136.27,Corporate,Corporate,Dubai
REN-0000304,POL-000479,CUST-00248,PROD006,2026-04-28,2026-05-07,Renewed,1,24897.83,26883.55,Corporate,Corporate,Dubai
REN-0000305,POL-000480,CUST-00249,PROD001,2021-09-19,2021-10-18,Lost to Competitor,0,21700.63,0.0,Corporate,Corporate,Sharjah
REN-0000306,POL-000481,CUST-00249,PROD009,2025-02-22,2025-02-24,Renewed,1,22441.14,24184.33,Corporate,Corporate,Sharjah
REN-0000307,POL-000483,CUST-00251,PROD023,2025-06-28,2025-07-06,Renewed,1,934.18,1001.37,Individual,Mass Market,Dubai
REN-0000308,POL-000484,CUST-00252,PROD022,2021-06-17,2021-07-05,Renewed,1,688.92,748.61,Individual,Mass Market,Dubai
REN-0000309,POL-000485,CUST-00253,PROD014,2026-04-16,2026-04-23,Renewed,1,4448.45,4738.87,SME,SME,Abu Dhabi
REN-0000310,POL-000490,CUST-00255,PROD019,2025-10-02,2025-09-23,Renewed,1,1437.4,1572.71,Individual,Mass Market,Dubai
REN-0000311,POL-000492,CUST-00257,PROD005,2025-02-04,2025-02-23,Renewed,1,38098.95,41800.52,Corporate,Corporate,Dubai
REN-0000312,POL-000493,CUST-00257,PROD006,2025-05-03,2025-04-23,Not Renewed,0,27962.95,0.0,Corporate,Corporate,Dubai
REN-0000313,POL-000494,CUST-00258,PROD023,2026-07-19,2026-07-11,Not Renewed,0,686.57,0.0,Individual,Affluent,Abu Dhabi
REN-0000314,POL-000495,CUST-00259,PROD019,2024-09-26,2024-10-19,Renewed,1,3803.52,4104.18,Individual,Mass Market,Abu Dhabi
REN-0000315,POL-000498,CUST-00261,PROD020,2025-02-07,2025-02-24,Customer Cancelled,0,1494.5,0.0,Individual,Mass Market,Sharjah
REN-0000316,POL-000505,CUST-00264,PROD025,2025-05-07,2025-05-04,Renewed,1,154.34,159.47,Individual,Mass Market,Dubai
REN-0000317,POL-000506,CUST-00265,PROD014,2026-01-30,2026-02-12,Renewed,1,4808.46,5065.87,SME,SME,Sharjah
REN-0000318,POL-000508,CUST-00265,PROD012,2026-02-11,2026-02-08,Renewed,1,3955.23,4123.3,SME,SME,Sharjah
REN-0000319,POL-000510,CUST-00266,PROD013,2025-03-04,2025-02-24,Renewed,1,17413.86,19790.77,SME,SME,Sharjah
REN-0000320,POL-000511,CUST-00266,PROD011,2021-04-29,2021-04-26,Renewed,1,6562.07,6837.24,SME,SME,Sharjah
REN-0000321,POL-000512,CUST-00267,PROD021,2023-04-16,2023-04-19,Lost to Competitor,0,1025.86,0.0,Individual,Affluent,Sharjah
REN-0000322,POL-000513,CUST-00267,PROD019,2025-06-14,2025-06-19,Renewed,1,4014.51,4326.28,Individual,Affluent,Sharjah
REN-0000323,POL-000515,CUST-00268,PROD025,2024-10-03,2024-10-13,Renewed,1,498.35,537.6,Individual,Affluent,Abu Dhabi
REN-0000324,POL-000516,CUST-00268,PROD017,2025-12-29,2026-01-05,Renewed,1,1743.98,1799.02,Individual,Affluent,Abu Dhabi
REN-0000325,POL-000517,CUST-00268,PROD019,2024-06-04,2024-06-16,Renewed,1,3819.83,4323.19,Individual,Affluent,Abu Dhabi
REN-0000326,POL-000519,CUST-00270,PROD023,2026-04-09,2026-04-17,Lost to Competitor,0,522.98,0.0,Individual,Mass Market,Sharjah
REN-0000327,POL-000520,CUST-00271,PROD011,2024-01-24,2024-01-15,Renewed,1,4120.36,4694.22,SME,SME,Ajman
REN-0000328,POL-000521,CUST-00272,PROD012,2023-12-28,2023-12-28,Renewed,1,2650.32,2812.34,SME,SME,Sharjah
REN-0000329,POL-000524,CUST-00274,PROD011,2024-07-19,2024-07-31,Renewed,1,3724.17,3851.19,SME,SME,Abu Dhabi
REN-0000330,POL-000525,CUST-00274,PROD013,2025-01-28,2025-02-23,Renewed,1,5433.38,5863.32,SME,SME,Abu Dhabi
REN-0000331,POL-000526,CUST-00274,PROD014,2024-10-31,2024-11-23,Renewed,1,9975.79,11305.84,SME,SME,Abu Dhabi
REN-0000332,POL-000527,CUST-00275,PROD018,2026-03-27,2026-04-07,Renewed,1,5833.21,6554.03,Individual,Affluent,Ajman
REN-0000333,POL-000530,CUST-00277,PROD024,2026-01-24,2026-02-12,Not Renewed,0,14945.29,0.0,SME,SME,Abu Dhabi
REN-0000334,POL-000531,CUST-00277,PROD007,2026-03-26,2026-04-16,Renewed,1,8490.18,9178.1,SME,SME,Abu Dhabi
REN-0000335,POL-000532,CUST-00278,PROD021,2026-07-29,2026-08-01,Lost to Competitor,0,788.21,0.0,Individual,Affluent,Dubai
REN-0000336,POL-000534,CUST-00279,PROD019,2025-12-23,2026-01-06,Renewed,1,1902.68,2018.64,Individual,Mass Market,Ajman
REN-0000337,POL-000535,CUST-00280,PROD011,2023-08-06,2023-07-30,Not Renewed,0,5336.06,0.0,SME,SME,Ajman
REN-0000338,POL-000536,CUST-00281,PROD014,2026-07-30,2026-08-22,Renewed,1,4614.96,4904.21,SME,SME,Abu Dhabi
REN-0000339,POL-000537,CUST-00282,PROD023,2025-07-08,2025-07-15,Lost to Competitor,0,907.4,0.0,Individual,Mass Market,Dubai
REN-0000340,POL-000538,CUST-00283,PROD022,2026-04-11,2026-05-11,Renewed,1,815.01,866.26,Individual,Mass Market,Sharjah
REN-0000341,POL-000540,CUST-00284,PROD022,2025-11-11,2025-11-25,Renewed,1,350.93,382.41,Individual,Mass Market,Ajman
REN-0000342,POL-000544,CUST-00287,PROD025,2025-01-11,2025-01-22,Renewed,1,407.44,426.36,Individual,Mass Market,Umm Al Quwain
REN-0000343,POL-000545,CUST-00288,PROD016,2023-09-25,2023-09-20,Renewed,1,811.36,906.99,Individual,Mass Market,Umm Al Quwain
REN-0000344,POL-000548,CUST-00290,PROD016,2023-07-20,2023-07-16,Renewed,1,1642.3,1804.55,Individual,Mass Market,Dubai
REN-0000345,POL-000549,CUST-00291,PROD023,2024-08-28,2024-09-07,Renewed,1,767.9,826.24,Individual,Affluent,Dubai
REN-0000346,POL-000550,CUST-00291,PROD022,2021-10-10,2021-10-01,Renewed,1,516.19,541.98,Individual,Affluent,Dubai
REN-0000347,POL-000551,CUST-00292,PROD017,2024-07-02,2024-07-27,Renewed,1,1389.65,1559.91,Individual,Mass Market,Abu Dhabi
REN-0000348,POL-000552,CUST-00293,PROD014,2024-07-15,2024-07-15,Not Renewed,0,4830.5,0.0,SME,SME,Dubai
REN-0000349,POL-000553,CUST-00294,PROD016,2024-01-01,2024-01-29,Renewed,1,1500.91,1655.88,Individual,Affluent,Dubai
REN-0000350,POL-000554,CUST-00294,PROD023,2020-04-16,2020-04-29,Renewed,1,870.88,994.91,Individual,Affluent,Dubai
REN-0000351,POL-000555,CUST-00295,PROD022,2025-10-31,2025-11-22,Renewed,1,479.27,509.17,Individual,Affluent,Sharjah
REN-0000352,POL-000558,CUST-00297,PROD007,2023-12-16,2023-12-24,Renewed,1,4546.36,5007.4,SME,SME,Ajman
REN-0000353,POL-000559,CUST-00297,PROD011,2024-08-07,2024-08-30,Lost to Competitor,0,2818.82,0.0,SME,SME,Ajman
REN-0000354,POL-000560,CUST-00297,PROD012,2026-02-27,2026-02-25,Renewed,1,4764.03,4949.91,SME,SME,Ajman
REN-0000355,POL-000562,CUST-00298,PROD025,2024-11-10,2024-11-24,Renewed,1,545.6,608.12,Individual,Mass Market,Dubai
REN-0000356,POL-000563,CUST-00299,PROD023,2024-12-22,2025-01-05,Renewed,1,466.95,494.77,Individual,Mass Market,Abu Dhabi
REN-0000357,POL-000565,CUST-00300,PROD016,2020-03-04,2020-03-30,Renewed,1,1685.61,1736.65,Individual,High Net Worth,Abu Dhabi
REN-0000358,POL-000566,CUST-00300,PROD023,2020-11-14,2020-12-11,Renewed,1,1028.92,1132.66,Individual,High Net Worth,Abu Dhabi
REN-0000359,POL-000567,CUST-00300,PROD020,2020-03-18,2020-03-24,Renewed,1,5507.86,6301.15,Individual,High Net Worth,Abu Dhabi
REN-0000360,POL-000568,CUST-00301,PROD017,2026-03-18,2026-03-19,Renewed,1,670.35,734.05,Individual,Mass Market,Abu Dhabi
REN-0000361,POL-000569,CUST-00302,PROD018,2025-11-19,2025-11-16,Renewed,1,1789.59,1980.49,Individual,High Net Worth,Sharjah
REN-0000362,POL-000570,CUST-00302,PROD025,2026-05-30,2026-06-25,Renewed,1,338.64,376.93,Individual,High Net Worth,Sharjah
REN-0000363,POL-000571,CUST-00303,PROD021,2025-12-26,2026-01-09,Renewed,1,265.98,302.79,Individual,Mass Market,Fujairah
REN-0000364,POL-000573,CUST-00304,PROD021,2020-10-25,2020-11-09,Renewed,1,506.64,524.98,Individual,Affluent,Abu Dhabi
REN-0000365,POL-000574,CUST-00305,PROD012,2022-05-05,2022-05-26,Renewed,1,2184.82,2435.35,SME,SME,Dubai
REN-0000366,POL-000575,CUST-00305,PROD013,2024-06-26,2024-07-08,Renewed,1,13212.71,14490.34,SME,SME,Dubai
REN-0000367,POL-000576,CUST-00306,PROD004,2025-02-10,2025-02-06,Renewed,1,17799.54,18406.03,Corporate,Corporate,Dubai
REN-0000368,POL-000577,CUST-00306,PROD001,2024-02-22,2024-02-20,Renewed,1,22507.26,23702.66,Corporate,Corporate,Dubai
REN-0000369,POL-000578,CUST-00306,PROD006,2021-05-13,2021-05-25,Lost to Competitor,0,30054.07,0.0,Corporate,Corporate,Dubai
REN-0000370,POL-000581,CUST-00308,PROD023,2021-10-08,2021-11-05,Renewed,1,712.2,772.46,Individual,Mass Market,Dubai
REN-0000371,POL-000583,CUST-00310,PROD025,2022-12-29,2023-01-26,Renewed,1,245.48,253.93,Individual,Mass Market,Dubai
REN-0000372,POL-000585,CUST-00312,PROD025,2026-02-13,2026-03-09,Renewed,1,251.41,275.87,Individual,Mass Market,Abu Dhabi
REN-0000373,POL-000586,CUST-00312,PROD023,2025-11-18,2025-11-10,Renewed,1,355.11,395.43,Individual,Mass Market,Abu Dhabi
REN-0000374,POL-000587,CUST-00313,PROD020,2026-04-20,2026-05-02,Renewed,1,1425.73,1479.68,Individual,Mass Market,Dubai
REN-0000375,POL-000588,CUST-00313,PROD016,2025-06-24,2025-06-17,Renewed,1,1176.93,1323.91,Individual,Mass Market,Dubai
REN-0000376,POL-000589,CUST-00314,PROD010,2024-06-30,2024-07-07,Renewed,1,19804.62,21634.97,Corporate,Corporate,Sharjah
REN-0000377,POL-000590,CUST-00314,PROD003,2022-09-29,2022-09-20,Renewed,1,13354.18,13793.91,Corporate,Corporate,Sharjah
REN-0000378,POL-000592,CUST-00314,PROD005,2022-11-06,2022-11-25,Renewed,1,11644.01,11993.66,Corporate,Corporate,Sharjah
REN-0000379,POL-000593,CUST-00314,PROD009,2026-04-19,2026-04-26,Renewed,1,13069.13,14933.94,Corporate,Corporate,Sharjah
REN-0000380,POL-000600,CUST-00317,PROD023,2025-03-22,2025-04-19,Renewed,1,842.35,868.58,Individual,Affluent,Dubai
REN-0000381,POL-000601,CUST-00317,PROD016,2025-07-21,2025-08-08,Not Renewed,0,1240.31,0.0,Individual,Affluent,Dubai
REN-0000382,POL-000602,CUST-00318,PROD018,2025-08-12,2025-08-17,Renewed,1,4106.44,4660.16,Individual,Mass Market,Fujairah
