Customer_ID,Customer_Type,Gender,Age,Nationality,Emirate,Industry,Company_Size,Customer_Segment,Customer_Since,Acquisition_Channel
CUST-00259,Individual,Male,66,Other,Abu Dhabi,Individual,,Mass Market,2023-02-25,Corporate Partner
CUST-00260,Individual,Male,36,Filipino,Sharjah,Individual,,Affluent,2025-02-18,Insurance Broker
CUST-00261,Individual,Male,21,Indian,Sharjah,Individual,,Mass Market,2019-09-09,Insurance Broker
CUST-00262,Corporate,Female,44,Emirati,Dubai,Government,Large,Corporate,2019-09-17,Direct Online
CUST-00263,Individual,Male,44,Emirati,Sharjah,Individual,,High Net Worth,2024-03-25,Corporate Partner
CUST-00264,Individual,Female,26,Pakistani,Dubai,Individual,,Mass Market,2022-08-30,Insurance Broker
CUST-00265,SME,Male,30,Filipino,Sharjah,Real Estate,Small,SME,2023-04-19,Direct Online
CUST-00266,SME,Female,34,Filipino,Sharjah,Retail,Small,SME,2020-01-10,Branch
CUST-00267,Individual,Female,53,Egyptian,Sharjah,Individual,,Affluent,2020-11-15,Insurance Agent
CUST-00268,Individual,Male,39,Egyptian,Abu Dhabi,Individual,,Affluent,2023-02-09,Insurance Broker
CUST-00269,Individual,Male,46,Indian,Dubai,Individual,,Affluent,2026-01-15,Direct Online
CUST-00270,Individual,Female,54,Other,Sharjah,Individual,,Mass Market,2023-10-12,Corporate Partner
CUST-00271,SME,Female,61,Bangladeshi,Ajman,Logistics,Medium,SME,2022-03-21,Direct Online
CUST-00272,SME,Male,61,Indian,Sharjah,Professional Services,Micro,SME,2020-06-03,Corporate Partner
CUST-00273,SME,Male,54,Filipino,Abu Dhabi,Logistics,Medium,SME,2026-07-10,Direct Online
CUST-00274,SME,Female,29,Pakistani,Abu Dhabi,Construction,Micro,SME,2023-03-17,Bank / Bancassurance
CUST-00275,Individual,Male,67,Indian,Ajman,Individual,,Affluent,2025-01-16,Bank / Bancassurance
CUST-00276,Individual,Male,52,Indian,Sharjah,Individual,,Mass Market,2024-10-29,Direct Online
CUST-00277,SME,Female,53,Other,Abu Dhabi,Logistics,Small,SME,2024-06-27,Insurance Agent
CUST-00278,Individual,Male,57,Emirati,Dubai,Individual,,Affluent,2020-04-30,Insurance Broker
CUST-00279,Individual,Male,57,Egyptian,Ajman,Individual,,Mass Market,2024-09-07,Branch
CUST-00280,SME,Male,61,Sri Lankan,Ajman,IT & Software,Medium,SME,2021-04-09,Insurance Broker
CUST-00281,SME,Male,34,Sri Lankan,Abu Dhabi,Hospitality,Micro,SME,2022-01-05,Insurance Broker
CUST-00282,Individual,Male,67,Other,Dubai,Individual,,Mass Market,2024-05-01,Insurance Broker
CUST-00283,Individual,Female,28,Egyptian,Sharjah,Individual,,Mass Market,2024-02-24,Bank / Bancassurance
CUST-00284,Individual,Female,40,Indian,Ajman,Individual,,Mass Market,2021-10-18,Corporate Partner
CUST-00285,Individual,Male,49,Emirati,Ras Al Khaimah,Individual,,Mass Market,2022-05-07,Bank / Bancassurance
CUST-00286,Individual,Female,23,Bangladeshi,Ajman,Individual,,Mass Market,2026-04-10,Direct Online
CUST-00287,Individual,Male,35,Indian,Umm Al Quwain,Individual,,Mass Market,2023-01-09,Insurance Agent
CUST-00288,Individual,Female,57,Indian,Umm Al Quwain,Individual,,Mass Market,2022-06-17,Direct Online
CUST-00289,Individual,Male,29,Other,Dubai,Individual,,Affluent,2019-08-25,Branch
CUST-00290,Individual,Female,56,Bangladeshi,Dubai,Individual,,Mass Market,2020-09-23,Insurance Agent
CUST-00291,Individual,Male,67,Emirati,Dubai,Individual,,Affluent,2020-07-13,Bank / Bancassurance
CUST-00292,Individual,Male,69,Sri Lankan,Abu Dhabi,Individual,,Mass Market,2019-03-01,Insurance Broker
CUST-00293,SME,Male,58,Indian,Dubai,Construction,Small,SME,2021-06-30,Insurance Agent
CUST-00294,Individual,Male,34,Indian,Dubai,Individual,,Affluent,2018-10-19,Insurance Broker
CUST-00295,Individual,Male,22,Other,Sharjah,Individual,,Affluent,2023-08-16,Insurance Agent
CUST-00296,Individual,Male,67,Filipino,Ras Al Khaimah,Individual,,Mass Market,2023-05-01,Insurance Broker
CUST-00297,SME,Male,47,Emirati,Ajman,Government,Small,SME,2020-07-29,Corporate Partner
CUST-00298,Individual,Female,61,Indian,Dubai,Individual,,Mass Market,2023-08-17,Insurance Broker
CUST-00299,Individual,Female,37,Other,Abu Dhabi,Individual,,Mass Market,2020-06-29,Direct Online
CUST-00300,Individual,Female,37,Emirati,Abu Dhabi,Individual,,High Net Worth,2018-09-06,Insurance Agent
CUST-00301,Individual,Male,34,Other,Abu Dhabi,Individual,,Mass Market,2019-03-23,Direct Online
CUST-00302,Individual,Male,32,Bangladeshi,Sharjah,Individual,,High Net Worth,2024-08-22,Direct Online
CUST-00303,Individual,Male,62,Emirati,Fujairah,Individual,,Mass Market,2023-12-27,Corporate Partner
CUST-00304,Individual,Male,45,Nepalese,Abu Dhabi,Individual,,Affluent,2019-02-13,Direct Online
CUST-00305,SME,Male,43,Filipino,Dubai,Financial Services,Small,SME,2020-07-26,Insurance Broker
CUST-00306,Corporate,Male,47,Other,Dubai,Education,Large,Corporate,2019-03-12,Direct Online
CUST-00307,Individual,Female,57,Indian,Abu Dhabi,Individual,,Mass Market,2026-04-28,Insurance Agent
CUST-00308,Individual,Female,41,British,Dubai,Individual,,Mass Market,2018-11-20,Corporate Partner
CUST-00309,SME,Male,26,Indian,Abu Dhabi,Hospitality,Medium,SME,2025-12-06,Insurance Broker
CUST-00310,Individual,Female,21,Emirati,Dubai,Individual,,Mass Market,2021-06-06,Direct Online
CUST-00311,Individual,Male,40,Other,Dubai,Individual,,Mass Market,2019-03-23,Bank / Bancassurance
CUST-00312,Individual,Male,50,Indian,Abu Dhabi,Individual,,Mass Market,2022-12-29,Branch
CUST-00313,Individual,Male,41,Emirati,Dubai,Individual,,Mass Market,2020-08-23,Insurance Broker
CUST-00314,Corporate,Male,33,Indian,Sharjah,Travel & Tourism,Large,Corporate,2020-12-27,Insurance Broker
CUST-00315,SME,Male,27,Indian,Abu Dhabi,Construction,Medium,SME,2024-04-23,Insurance Broker
CUST-00316,Individual,Male,60,Indian,Dubai,Individual,,High Net Worth,2022-10-01,Insurance Broker
CUST-00317,Individual,Female,58,Emirati,Dubai,Individual,,Affluent,2020-06-10,Direct Online
CUST-00318,Individual,Male,23,Other,Fujairah,Individual,,Mass Market,2023-03-17,Corporate Partner
CUST-00319,Individual,Male,63,Indian,Sharjah,Individual,,Affluent,2019-09-30,Corporate Partner
CUST-00320,Individual,Male,67,Pakistani,Dubai,Individual,,Affluent,2024-10-09,Direct Online
CUST-00321,Individual,Male,34,Nepalese,Dubai,Individual,,Mass Market,2026-02-15,Direct Online
CUST-00322,Individual,Female,26,Indian,Abu Dhabi,Individual,,Mass Market,2023-06-24,Corporate Partner
CUST-00323,Individual,Female,31,Emirati,Dubai,Individual,,Affluent,2023-07-10,Insurance Broker
CUST-00324,Individual,Male,43,Sri Lankan,Abu Dhabi,Individual,,Mass Market,2022-08-22,Insurance Agent
CUST-00325,Corporate,Male,43,Emirati,Abu Dhabi,Education,Large,Corporate,2020-09-07,Insurance Broker
CUST-00326,SME,Male,49,Emirati,Dubai,Education,Medium,SME,2025-04-17,Corporate Partner
CUST-00327,Individual,Male,26,Bangladeshi,Dubai,Individual,,Affluent,2022-08-23,Direct Online
CUST-00328,Individual,Male,44,Bangladeshi,Ajman,Individual,,Affluent,2025-06-27,Insurance Broker
CUST-00329,Individual,Male,22,Indian,Sharjah,Individual,,Mass Market,2022-01-30,Direct Online
CUST-00330,Individual,Male,21,Pakistani,Abu Dhabi,Individual,,Affluent,2020-03-28,Insurance Broker
CUST-00331,Individual,Female,55,Emirati,Ajman,Individual,,Mass Market,2019-06-04,Insurance Agent
CUST-00332,SME,Male,41,Nepalese,Sharjah,Logistics,Micro,SME,2019-06-12,Branch
CUST-00333,Individual,Female,32,Indian,Dubai,Individual,,Mass Market,2024-03-23,Insurance Agent
CUST-00334,Individual,Female,49,Indian,Ajman,Individual,,Mass Market,2022-04-15,Insurance Broker
CUST-00335,Individual,Female,68,Bangladeshi,Sharjah,Individual,,Affluent,2021-08-19,Insurance Broker
CUST-00336,Individual,Male,38,Indian,Sharjah,Individual,,Mass Market,2022-03-23,Insurance Agent
CUST-00337,SME,Male,38,Pakistani,Dubai,Hospitality,Small,SME,2022-02-12,Insurance Agent
CUST-00338,Individual,Male,36,Nepalese,Sharjah,Individual,,Affluent,2022-08-04,Insurance Broker
CUST-00339,Individual,Male,31,Emirati,Fujairah,Individual,,Mass Market,2025-12-19,Direct Online
CUST-00340,Individual,Male,67,Other,Ras Al Khaimah,Individual,,Mass Market,2024-10-27,Direct Online
CUST-00341,Individual,Male,24,Egyptian,Abu Dhabi,Individual,,Affluent,2019-01-30,Bank / Bancassurance
CUST-00342,Individual,Female,52,Other,Dubai,Individual,,Mass Market,2024-05-07,Direct Online
CUST-00343,Individual,Male,34,Emirati,Fujairah,Individual,,Affluent,2024-03-06,Bank / Bancassurance
CUST-00344,Individual,Female,68,Emirati,Ajman,Individual,,Mass Market,2024-02-12,Corporate Partner
CUST-00345,Individual,Male,38,Emirati,Dubai,Individual,,Mass Market,2019-06-16,Branch
CUST-00346,Individual,Male,32,Indian,Ajman,Individual,,Affluent,2019-02-19,Direct Online
CUST-00347,Individual,Male,32,Indian,Sharjah,Individual,,Mass Market,2022-01-16,Insurance Broker
CUST-00348,Individual,Male,57,Emirati,Sharjah,Individual,,Mass Market,2024-10-24,Bank / Bancassurance
CUST-00349,Individual,Male,68,Emirati,Dubai,Individual,,Affluent,2021-07-04,Branch
CUST-00350,Individual,Male,31,Indian,Dubai,Individual,,High Net Worth,2025-06-06,Corporate Partner
CUST-00351,Individual,Female,28,Sri Lankan,Abu Dhabi,Individual,,Mass Market,2025-12-13,Insurance Broker
CUST-00352,SME,Female,35,Filipino,Dubai,Logistics,Small,SME,2019-07-20,Insurance Broker
CUST-00353,Individual,Female,47,Indian,Dubai,Individual,,Mass Market,2020-09-25,Insurance Agent
CUST-00354,Individual,Male,48,Nepalese,Dubai,Individual,,Affluent,2020-04-01,Insurance Agent
CUST-00355,Individual,Male,32,Nepalese,Dubai,Individual,,Mass Market,2020-03-27,Insurance Broker
CUST-00356,Individual,Male,39,Pakistani,Abu Dhabi,Individual,,Mass Market,2023-03-08,Insurance Agent
CUST-00357,Individual,Male,48,Other,Abu Dhabi,Individual,,Affluent,2022-06-08,Bank / Bancassurance
CUST-00358,Individual,Male,22,Bangladeshi,Sharjah,Individual,,Mass Market,2019-10-24,Insurance Agent
CUST-00359,Corporate,Female,52,Bangladeshi,Dubai,Government,Large,Corporate,2022-03-17,Branch
CUST-00360,Individual,Male,40,Nepalese,Dubai,Individual,,Affluent,2020-03-07,Insurance Agent
CUST-00361,Individual,Male,25,Egyptian,Sharjah,Individual,,Affluent,2020-12-27,Insurance Broker
CUST-00362,Individual,Female,27,Filipino,Dubai,Individual,,Mass Market,2022-07-22,Direct Online
CUST-00363,Individual,Female,52,Indian,Dubai,Individual,,Affluent,2020-09-29,Branch
CUST-00364,Individual,Female,40,Filipino,Abu Dhabi,Individual,,Affluent,2026-01-21,Bank / Bancassurance
CUST-00365,Corporate,Female,39,Pakistani,Dubai,IT & Software,Large,Corporate,2026-06-22,Branch
CUST-00366,Individual,Female,64,Egyptian,Sharjah,Individual,,High Net Worth,2019-04-06,Direct Online
CUST-00367,Corporate,Male,62,Indian,Sharjah,Healthcare,Large,Corporate,2022-05-22,Corporate Partner
CUST-00368,SME,Male,30,Pakistani,Dubai,Retail,Small,SME,2025-06-29,Corporate Partner
CUST-00369,Individual,Male,33,Egyptian,Ras Al Khaimah,Individual,,Affluent,2025-12-12,Direct Online
CUST-00370,Individual,Male,34,Filipino,Abu Dhabi,Individual,,Affluent,2025-11-25,Bank / Bancassurance
CUST-00371,Individual,Female,37,Emirati,Fujairah,Individual,,Affluent,2023-04-20,Insurance Agent
CUST-00372,Individual,Male,34,Indian,Dubai,Individual,,Affluent,2019-06-15,Direct Online
CUST-00373,Individual,Male,47,Other,Ajman,Individual,,Mass Market,2019-01-19,Direct Online
CUST-00374,Individual,Male,48,Egyptian,Abu Dhabi,Individual,,Affluent,2024-03-02,Bank / Bancassurance
CUST-00375,Individual,Male,25,Filipino,Abu Dhabi,Individual,,Mass Market,2023-03-21,Insurance Agent
CUST-00376,Individual,Male,33,Emirati,Dubai,Individual,,Mass Market,2025-09-24,Direct Online
CUST-00377,SME,Male,25,Emirati,Abu Dhabi,Government,Micro,SME,2018-09-29,Insurance Agent
CUST-00378,Individual,Male,45,Indian,Abu Dhabi,Individual,,Mass Market,2019-05-31,Bank / Bancassurance
CUST-00379,SME,Female,51,Emirati,Dubai,Healthcare,Small,SME,2026-07-02,Direct Online
CUST-00380,Individual,Male,68,Bangladeshi,Abu Dhabi,Individual,,Mass Market,2025-01-11,Bank / Bancassurance
CUST-00381,Individual,Male,23,Pakistani,Dubai,Individual,,Affluent,2025-11-02,Insurance Agent
CUST-00382,Individual,Female,64,Bangladeshi,Dubai,Individual,,Mass Market,2020-08-18,Insurance Agent
CUST-00383,Individual,Female,65,Pakistani,Abu Dhabi,Individual,,Mass Market,2020-01-13,Branch
CUST-00384,SME,Male,50,Egyptian,Dubai,Travel & Tourism,Micro,SME,2022-01-28,Insurance Broker
CUST-00385,SME,Male,42,Other,Sharjah,Retail,Small,SME,2022-10-01,Insurance Agent
CUST-00386,SME,Male,59,Pakistani,Dubai,Construction,Medium,SME,2022-09-18,Insurance Broker
CUST-00387,Individual,Male,36,Other,Dubai,Individual,,Mass Market,2020-06-09,Branch
CUST-00388,Individual,Male,27,Bangladeshi,Abu Dhabi,Individual,,Mass Market,2025-12-22,Insurance Agent
CUST-00389,SME,Male,56,Indian,Abu Dhabi,Education,Micro,SME,2022-01-11,Corporate Partner
CUST-00390,SME,Male,33,Bangladeshi,Abu Dhabi,Healthcare,Small,SME,2026-04-18,Insurance Broker
CUST-00391,Corporate,Male,45,Indian,Dubai,Hospitality,Large,Corporate,2019-02-13,Insurance Broker
CUST-00392,Individual,Male,33,Indian,Dubai,Individual,,Affluent,2020-01-08,Branch
CUST-00393,Individual,Male,47,Pakistani,Abu Dhabi,Individual,,Affluent,2021-11-04,Corporate Partner
CUST-00394,SME,Male,47,Pakistani,Sharjah,Hospitality,Small,SME,2018-08-21,Corporate Partner
CUST-00395,Individual,Female,21,Emirati,Dubai,Individual,,Affluent,2021-12-09,Insurance Broker
CUST-00396,Corporate,Male,51,Bangladeshi,Dubai,Education,Large,Corporate,2020-11-15,Direct Online
CUST-00397,SME,Male,44,Other,Sharjah,Travel & Tourism,Micro,SME,2026-07-02,Insurance Agent
CUST-00398,Individual,Male,67,Bangladeshi,Sharjah,Individual,,Mass Market,2025-04-16,Insurance Agent
CUST-00399,SME,Female,26,Indian,Abu Dhabi,IT & Software,Micro,SME,2025-04-19,Insurance Broker
CUST-00400,SME,Male,25,Indian,Abu Dhabi,Construction,Medium,SME,2022-06-28,Direct Online
CUST-00401,Individual,Female,65,Indian,Umm Al Quwain,Individual,,High Net Worth,2021-01-17,Insurance Broker
CUST-00402,SME,Male,59,Indian,Fujairah,Healthcare,Medium,SME,2022-03-21,Branch
CUST-00403,Individual,Female,56,British,Dubai,Individual,,High Net Worth,2024-07-18,Branch
CUST-00404,SME,Male,38,Filipino,Dubai,Financial Services,Small,SME,2024-10-31,Insurance Agent
CUST-00405,Individual,Male,44,Pakistani,Dubai,Individual,,Mass Market,2025-04-13,Direct Online
CUST-00406,SME,Male,39,Other,Dubai,Logistics,Small,SME,2023-05-07,Bank / Bancassurance
CUST-00407,Individual,Male,26,Pakistani,Abu Dhabi,Individual,,Mass Market,2024-04-01,Insurance Broker
CUST-00408,Individual,Male,66,Pakistani,Sharjah,Individual,,Affluent,2024-09-24,Bank / Bancassurance
CUST-00409,SME,Female,61,Emirati,Dubai,Professional Services,Small,SME,2022-10-05,Bank / Bancassurance
CUST-00410,Individual,Male,67,Pakistani,Dubai,Individual,,Affluent,2019-12-08,Direct Online
CUST-00411,Individual,Female,41,Indian,Abu Dhabi,Individual,,Affluent,2020-03-26,Insurance Broker
CUST-00412,Corporate,Male,41,Indian,Fujairah,IT & Software,Large,Corporate,2021-02-21,Direct Online
CUST-00413,Corporate,Male,46,Emirati,Dubai,Healthcare,Large,Corporate,2020-06-21,Insurance Agent
CUST-00414,Individual,Female,32,Bangladeshi,Dubai,Individual,,Affluent,2019-02-12,Insurance Agent
CUST-00415,Individual,Female,32,Indian,Dubai,Individual,,Mass Market,2023-07-19,Direct Online
CUST-00416,Individual,Male,23,Emirati,Dubai,Individual,,Mass Market,2024-11-16,Insurance Agent
CUST-00417,Individual,Female,52,British,Sharjah,Individual,,Mass Market,2023-03-26,Insurance Agent
CUST-00418,Individual,Female,57,Indian,Abu Dhabi,Individual,,Mass Market,2019-02-20,Direct Online
CUST-00419,Individual,Male,68,Pakistani,Ajman,Individual,,Mass Market,2024-12-24,Bank / Bancassurance
CUST-00420,SME,Male,42,Indian,Abu Dhabi,Financial Services,Micro,SME,2021-04-15,Insurance Broker
CUST-00421,SME,Female,49,Egyptian,Ajman,Financial Services,Small,SME,2019-02-08,Branch
CUST-00422,SME,Male,40,Other,Abu Dhabi,Construction,Medium,SME,2019-01-17,Branch
CUST-00423,Individual,Female,25,Egyptian,Abu Dhabi,Individual,,Mass Market,2023-08-03,Bank / Bancassurance
CUST-00424,Individual,Male,53,Pakistani,Abu Dhabi,Individual,,Affluent,2022-09-04,Direct Online
CUST-00425,Individual,Female,26,Egyptian,Sharjah,Individual,,Affluent,2022-11-24,Insurance Broker
CUST-00426,Individual,Female,22,Pakistani,Abu Dhabi,Individual,,Affluent,2026-06-10,Branch
CUST-00427,Individual,Female,51,Indian,Ras Al Khaimah,Individual,,High Net Worth,2025-11-15,Insurance Broker
CUST-00428,SME,Female,53,Indian,Dubai,Logistics,Small,SME,2023-02-20,Bank / Bancassurance
CUST-00429,Individual,Male,25,Filipino,Sharjah,Individual,,Mass Market,2019-12-17,Insurance Agent
CUST-00430,Individual,Female,57,Indian,Abu Dhabi,Individual,,Mass Market,2019-02-07,Insurance Agent
CUST-00431,Individual,Male,21,Indian,Dubai,Individual,,Mass Market,2022-12-09,Insurance Broker
CUST-00432,SME,Male,31,Filipino,Dubai,Hospitality,Small,SME,2019-04-20,Insurance Broker
CUST-00433,Individual,Male,35,Pakistani,Dubai,Individual,,Affluent,2025-11-11,Insurance Broker
CUST-00434,Individual,Male,52,Indian,Abu Dhabi,Individual,,Mass Market,2020-03-14,Direct Online
CUST-00435,Individual,Male,50,Nepalese,Abu Dhabi,Individual,,High Net Worth,2019-03-15,Corporate Partner
CUST-00436,Individual,Female,24,Pakistani,Abu Dhabi,Individual,,Mass Market,2023-09-06,Insurance Agent
CUST-00437,Individual,Female,21,Indian,Abu Dhabi,Individual,,Affluent,2019-03-14,Insurance Agent
CUST-00438,SME,Male,62,Indian,Dubai,Hospitality,Small,SME,2024-05-12,Insurance Agent
CUST-00439,Individual,Female,53,Emirati,Abu Dhabi,Individual,,Mass Market,2025-12-13,Branch
CUST-00440,Individual,Male,33,Indian,Sharjah,Individual,,Affluent,2020-08-14,Insurance Broker
CUST-00441,Individual,Female,29,Emirati,Abu Dhabi,Individual,,Mass Market,2022-01-20,Insurance Agent
CUST-00442,Corporate,Male,52,Pakistani,Ajman,Financial Services,Large,Corporate,2019-08-22,Branch
CUST-00443,Individual,Male,69,Filipino,Ajman,Individual,,Mass Market,2026-03-12,Insurance Broker
CUST-00444,Individual,Male,33,Other,Ras Al Khaimah,Individual,,Mass Market,2023-06-19,Insurance Agent
CUST-00445,SME,Male,64,Other,Dubai,Hospitality,Medium,SME,2020-09-17,Direct Online
CUST-00446,Corporate,Female,58,Emirati,Abu Dhabi,Construction,Large,Corporate,2023-07-18,Corporate Partner
CUST-00447,Corporate,Male,44,Emirati,Dubai,Professional Services,Large,Corporate,2023-09-05,Insurance Agent
CUST-00448,SME,Female,33,Bangladeshi,Fujairah,Professional Services,Small,SME,2018-12-16,Direct Online
CUST-00449,Individual,Female,55,Indian,Ras Al Khaimah,Individual,,Mass Market,2023-11-21,Bank / Bancassurance
CUST-00450,Individual,Female,54,Egyptian,Sharjah,Individual,,Mass Market,2019-04-26,Corporate Partner
CUST-00451,SME,Male,37,Indian,Dubai,Real Estate,Small,SME,2022-03-09,Direct Online
CUST-00452,Individual,Female,68,Indian,Abu Dhabi,Individual,,Mass Market,2024-03-18,Insurance Agent
CUST-00453,Individual,Male,25,Pakistani,Ras Al Khaimah,Individual,,Affluent,2023-08-02,Insurance Agent
CUST-00454,SME,Male,39,Indian,Ras Al Khaimah,Manufacturing,Small,SME,2023-06-06,Insurance Broker
CUST-00455,Individual,Female,36,Emirati,Dubai,Individual,,Mass Market,2023-01-25,Insurance Broker
CUST-00456,Individual,Male,37,Pakistani,Dubai,Individual,,Mass Market,2021-04-23,Insurance Broker
CUST-00457,Individual,Male,51,Indian,Dubai,Individual,,Mass Market,2020-11-02,Direct Online
CUST-00458,Individual,Male,38,Pakistani,Dubai,Individual,,Mass Market,2020-05-10,Branch
CUST-00459,Individual,Female,63,Pakistani,Dubai,Individual,,Mass Market,2024-04-25,Insurance Agent
CUST-00460,Individual,Female,41,Pakistani,Dubai,Individual,,Mass Market,2024-09-17,Insurance Broker
CUST-00461,Individual,Female,43,Emirati,Sharjah,Individual,,Affluent,2021-04-17,Insurance Broker
CUST-00462,Individual,Male,63,Pakistani,Abu Dhabi,Individual,,Mass Market,2020-08-25,Direct Online
CUST-00463,SME,Male,63,Pakistani,Ras Al Khaimah,Construction,Medium,SME,2020-11-17,Direct Online
CUST-00464,Individual,Male,46,Egyptian,Dubai,Individual,,Affluent,2021-12-26,Insurance Agent
CUST-00465,Corporate,Male,43,Emirati,Ras Al Khaimah,Travel & Tourism,Large,Corporate,2019-09-25,Insurance Broker
CUST-00466,Individual,Male,36,Sri Lankan,Fujairah,Individual,,Mass Market,2024-05-01,Bank / Bancassurance
